city,date,fare,ride_id
South Roy,2016/08/03 21:28:00,5.19,9820000000000 
Arnoldview,2016/01/30 11:19:00,22.23,5840000000000 
Davistown,2016/04/26 21:16:00,38.1,1940000000000 
South Roy,2016/07/10 04:09:00,17.23,1510000000000 
Edwardsbury,2016/02/09 18:25:00,43.5,6800000000000 
Stewartview,2016/02/08 17:08:00,43.91,3940000000000 
Mooreview,2016/07/26 23:48:00,29.37,2590000000000 
Port Samantha,2016/11/30 20:45:00,6.26,6330000000000 
West Dawnfurt,2016/06/15 21:42:00,26.75,6460000000000 
Nguyenbury,2016/02/11 00:31:00,37.16,6700000000000 
Eriktown,2016/03/22 22:54:00,35.16,5340000000000 
New Aaron,2016/07/16 19:43:00,28.88,4870000000000 
Antoniomouth,2016/07/31 19:23:00,10.44,7500000000000 
West Sydneyhaven,2016/06/25 20:10:00,15.65,6840000000000 
Nguyenbury,2016/11/29 13:10:00,5.75,3040000000000 
Lake Jeffreyland,2016/03/01 18:09:00,42.07,8660000000000 
Maryside,2016/04/27 09:54:00,40.67,5580000000000 
Alvarezhaven,2016/11/19 02:00:00,5.34,1110000000000 
Aprilchester,2016/10/24 20:16:00,32.42,5570000000000 
Maryside,2016/09/03 09:45:00,36.94,8260000000000 
West Peter,2016/09/10 06:14:00,17.77,4120000000000 
Spencertown,2016/07/19 19:03:00,7.39,2430000000000 
West Peter,2016/09/22 03:26:00,9.13,4230000000000 
Port Samantha,2016/05/30 03:00:00,18.63,9820000000000 
Lake Jennaton,2016/10/17 16:52:00,10.67,1340000000000 
Antoniomouth,2016/01/23 09:02:00,39.87,4750000000000 
Travisville,2016/05/11 13:05:00,42.99,4780000000000 
West Oscar,2016/01/11 11:58:00,31.81,2190000000000 
West Dawnfurt,2016/08/05 23:20:00,18.57,243000000000 
Swansonbury,2016/11/09 01:30:00,43.61,5240000000000 
Lisatown,2016/05/18 03:24:00,43,5750000000000 
Swansonbury,2016/06/24 08:15:00,43.95,4570000000000 
Fosterside,2016/08/06 04:15:00,22.67,405000000000 
West Brandy,2016/10/18 09:21:00,36.16,1530000000000 
Sandymouth,2016/07/28 18:03:00,4.26,298000000000 
Lake Stevenbury,2016/09/09 19:17:00,43.07,3020000000000 
New Andreamouth,2016/10/28 22:00:00,39.74,4700000000000 
Kimberlychester,2016/10/10 22:34:00,8.74,2670000000000 
Zimmermanmouth,2016/09/16 03:59:00,34.65,3810000000000 
Lake Sarashire,2016/05/10 04:34:00,43.85,8240000000000 
East Douglas,2016/03/04 15:34:00,43.62,8270000000000 
Lisaville,2016/07/16 10:17:00,43,985000000000 
Lake Jeffreyland,2016/05/15 08:54:00,4.15,5570000000000 
Lake Stevenbury,2016/07/12 16:11:00,15.23,1560000000000 
West Alexis,2016/06/15 14:21:00,5.65,1990000000000 
New Christine,2016/02/26 18:57:00,11.55,7850000000000 
Zimmermanmouth,2016/08/19 14:31:00,14.36,7890000000000 
Rodriguezburgh,2016/04/23 03:18:00,19.7,411000000000 
Kimberlychester,2016/07/08 21:18:00,39.59,4140000000000 
Smithhaven,2016/01/09 04:34:00,41.46,2310000000000 
Wiseborough,2016/01/21 15:43:00,18.28,9680000000000 
Smithhaven,2016/11/02 23:37:00,4.57,7030000000000 
South Louis,2016/10/06 03:17:00,39.52,539000000000 
Russellport,2016/03/28 03:39:00,4.84,3610000000000 
Fosterside,2016/11/22 10:37:00,37.92,4370000000000 
Port Johnstad,2016/10/19 06:35:00,28.5,3440000000000 
New Maryport,2016/06/27 15:45:00,38.12,3790000000000 
Pearsonberg,2016/01/02 09:50:00,13.8,3290000000000 
Kelseyland,2016/06/22 06:54:00,12.58,6630000000000 
Torresshire,2016/03/10 03:35:00,7.86,9240000000000 
Kelseyland,2016/06/18 06:03:00,16.77,7220000000000 
West Alexis,2016/11/10 08:10:00,12.79,6640000000000 
Carrollfort,2016/07/20 14:53:00,21.72,9950000000000 
Torresshire,2016/10/21 01:10:00,5.32,7490000000000 
Lake Stevenbury,2016/04/19 08:14:00,44.76,9510000000000 
South Roy,2016/02/08 04:56:00,31.52,3280000000000 
Alvarezhaven,2016/02/15 11:14:00,31.74,5490000000000 
Russellport,2016/11/21 20:26:00,11.71,7110000000000 
Sandymouth,2016/11/10 10:12:00,29.77,5100000000000 
New Andreamouth,2016/01/18 07:04:00,26.08,6980000000000 
Eriktown,2016/11/10 08:31:00,39.15,4720000000000 
New Andreamouth,2016/01/15 08:09:00,12.29,9020000000000 
Alvarezhaven,2016/06/16 18:29:00,32.46,859000000000 
West Jefferyfurt,2016/06/25 17:40:00,35.93,5690000000000 
Williamshire,2016/03/16 16:02:00,12.08,2870000000000 
Rodriguezburgh,2016/02/19 04:34:00,34.56,7700000000000 
New Maryport,2016/11/12 10:00:00,10.45,7470000000000 
Yolandafurt,2016/06/04 08:50:00,35.75,1270000000000 
New Christine,2016/09/30 05:09:00,36.04,6890000000000 
Lake Jennaton,2016/05/23 02:41:00,42.97,956000000000 
Alvarezhaven,2016/03/16 02:01:00,33.62,8970000000000 
Lisaville,2016/02/09 23:03:00,30.89,7040000000000 
Port Samantha,2016/10/01 01:52:00,43.22,2230000000000 
Lisatown,2016/11/09 19:01:00,7.58,7010000000000 
Jacobfort,2016/08/07 04:38:00,35.09,8650000000000 
West Brittanyton,2016/11/26 12:42:00,22.88,1850000000000 
Port Samantha,2016/07/17 10:15:00,14.91,4530000000000 
Port Josephfurt,2016/09/25 16:36:00,28.32,6590000000000 
Port Martinberg,2016/06/08 13:10:00,23.96,2580000000000 
New Aaron,2016/08/31 13:53:00,43.38,995000000000 
Lake Jeffreyland,2016/06/04 19:38:00,34.28,2200000000000 
Lake Jennaton,2016/10/07 19:44:00,40.49,4660000000000 
West Jefferyfurt,2016/06/07 00:49:00,22.81,3240000000000 
Port Johnstad,2016/03/13 13:43:00,30.04,8950000000000 
Alyssaberg,2016/09/05 04:28:00,24.74,1700000000000 
New Andreamouth,2016/10/16 12:36:00,38.23,9550000000000 
Russellport,2016/06/28 12:09:00,6.52,7640000000000 
Edwardsbury,2016/01/08 06:41:00,28.75,653000000000 
Lake Jeffreyland,2016/02/07 07:26:00,37.86,2330000000000 
East Erin,2016/09/08 17:48:00,23.31,6040000000000 
Edwardsbury,2016/05/09 15:54:00,37.34,398000000000 
Russellport,2016/11/17 17:55:00,21.92,5640000000000 
Travisville,2016/04/15 12:13:00,15.03,8140000000000 
West Brandy,2016/01/04 23:48:00,7.01,8680000000000 
South Roy,2016/04/01 08:18:00,42.56,4910000000000 
Sarabury,2016/04/01 07:15:00,6.94,1930000000000 
Yolandafurt,2016/07/03 03:20:00,21.53,1200000000000 
Williamshire,2016/07/19 14:23:00,26.14,3820000000000 
South Josephville,2016/01/15 16:18:00,25.83,1640000000000 
Port Josephfurt,2016/02/29 14:49:00,42.45,338000000000 
Torresshire,2016/10/20 19:17:00,16.64,6260000000000 
Williamshire,2016/03/05 03:54:00,22.03,7580000000000 
New Andreamouth,2016/10/26 13:34:00,34.01,2640000000000 
Swansonbury,2016/11/16 23:44:00,32.51,6040000000000 
Kellershire,2016/03/09 01:06:00,9,9200000000000 
West Dawnfurt,2016/06/01 08:15:00,30.05,9310000000000 
New Jeffrey,2016/11/06 23:32:00,18.1,8780000000000 
Kelseyland,2016/01/09 20:28:00,27.21,831000000000 
Mooreview,2016/05/11 00:21:00,22.7,3260000000000 
Davistown,2016/10/10 06:48:00,33.06,9120000000000 
Lake Jeffreyland,2016/10/09 15:12:00,4.16,9930000000000 
Pearsonberg,2016/01/02 10:59:00,17.43,7690000000000 
Port Johnstad,2016/06/22 07:30:00,35.35,1750000000000 
Arnoldview,2016/06/08 14:23:00,33.23,2560000000000 
Port Josephfurt,2016/02/14 23:20:00,32.7,3580000000000 
Port Josephfurt,2016/09/25 04:47:00,18.85,454000000000 
Lisaville,2016/12/05 01:52:00,44.61,2440000000000 
West Oscar,2016/10/08 16:18:00,25.35,4010000000000 
Prattfurt,2016/10/11 16:29:00,37.78,7680000000000 
Swansonbury,2016/03/24 17:14:00,7.17,2320000000000 
West Sydneyhaven,2016/04/07 10:14:00,8.88,3260000000000 
Lake Stevenbury,2016/10/03 00:41:00,14.32,7740000000000 
Aprilchester,2016/06/29 11:22:00,9.1,6470000000000 
Lisatown,2016/07/08 20:53:00,7.63,1360000000000 
Maryside,2016/10/01 05:58:00,11.2,764000000000 
Pamelahaven,2016/05/08 11:55:00,21.15,3910000000000 
East Douglas,2016/05/21 09:59:00,11.48,578000000000 
Fosterside,2016/07/09 18:28:00,37.65,4260000000000 
Sarabury,2016/11/23 03:08:00,37.17,9140000000000 
Rodriguezburgh,2016/08/21 23:47:00,13.49,4670000000000 
West Brittanyton,2016/09/17 08:14:00,29.53,6640000000000 
Travisville,2016/09/25 03:51:00,39.45,2450000000000 
Russellport,2016/11/12 12:46:00,29.56,1850000000000 
West Peter,2016/07/13 17:29:00,20.53,5580000000000 
Williamshire,2016/01/26 16:52:00,41.72,8890000000000 
New Aaron,2016/05/26 06:44:00,39.93,507000000000 
Stewartview,2016/03/30 10:06:00,15.35,3010000000000 
South Roy,2016/01/25 00:02:00,42.09,6940000000000 
Alyssaberg,2016/01/08 18:50:00,17.03,1840000000000 
West Brandy,2016/06/30 22:47:00,25.68,4220000000000 
Lisatown,2016/05/24 09:23:00,23.83,438000000000 
Kellershire,2016/06/15 01:32:00,43.76,5650000000000 
Zimmermanmouth,2016/11/12 22:15:00,5.27,886000000000 
South Louis,2016/05/05 13:22:00,25.15,6980000000000 
East Erin,2016/09/27 12:31:00,12.01,9280000000000 
West Brandy,2016/01/24 03:55:00,32.4,157000000000 
New Jeffrey,2016/11/07 07:30:00,43.51,2710000000000 
West Brittanyton,2016/10/21 01:04:00,32.43,9030000000000 
Lake Sarashire,2016/05/03 17:43:00,32.53,1730000000000 
West Oscar,2016/05/02 15:06:00,7.42,1340000000000 
South Louis,2016/01/26 11:21:00,23.67,1890000000000 
West Dawnfurt,2016/03/22 00:46:00,16.97,9160000000000 
Torresshire,2016/10/05 13:00:00,9.6,8440000000000 
New David,2016/02/17 21:34:00,6.49,128000000000 
Lisaville,2016/01/02 09:04:00,31.16,2390000000000 
Russellport,2016/10/05 14:04:00,17.69,5170000000000 
Lisatown,2016/01/10 04:34:00,17.05,3620000000000 
Port Martinberg,2016/07/02 14:51:00,25.02,2740000000000 
Rodriguezburgh,2016/11/23 11:12:00,20.32,7880000000000 
South Josephville,2016/04/04 16:33:00,25.69,1130000000000 
Yolandafurt,2016/09/27 15:31:00,21.79,613000000000 
Zimmermanmouth,2016/08/21 05:53:00,40.95,5670000000000 
Lake Jennaton,2016/05/05 08:14:00,15.81,3510000000000 
New Christine,2016/03/01 12:45:00,38.17,1340000000000 
Prattfurt,2016/01/11 21:18:00,12.9,5530000000000 
Pamelahaven,2016/03/10 14:48:00,34.67,9140000000000 
Pearsonberg,2016/05/25 21:08:00,39.59,6720000000000 
Kelseyland,2016/07/22 19:28:00,35.71,1230000000000 
South Bryanstad,2016/09/11 05:26:00,34.58,9540000000000 
West Oscar,2016/10/26 13:38:00,9.57,559000000000 
Rodriguezburgh,2016/06/30 14:48:00,35.86,3610000000000 
New Andreamouth,2016/02/22 18:51:00,11.92,5790000000000 
Pamelahaven,2016/10/13 15:13:00,21.09,2360000000000 
New Jeffrey,2016/04/17 01:14:00,6.14,8590000000000 
Zimmermanmouth,2016/10/21 04:10:00,24.69,9510000000000 
Kelseyland,2016/11/26 02:34:00,15.49,5190000000000 
Stewartview,2016/04/10 01:26:00,11.93,8890000000000 
West Brittanyton,2016/01/09 13:57:00,30.28,3230000000000 
West Brittanyton,2016/06/05 00:50:00,39.15,559000000000 
Mooreview,2016/07/11 18:46:00,19.51,2840000000000 
Smithhaven,2016/09/03 11:34:00,13.05,2350000000000 
Fosterside,2016/09/03 01:10:00,13.37,8860000000000 
Pearsonberg,2016/02/16 17:47:00,8.7,5920000000000 
South Roy,2016/05/13 04:28:00,14.85,7760000000000 
Port Johnstad,2016/07/14 08:16:00,5.97,1910000000000 
Yolandafurt,2016/09/16 14:36:00,20.44,3650000000000 
Pearsonberg,2016/10/17 23:01:00,29.6,8060000000000 
Sarabury,2016/10/23 02:40:00,17.23,1980000000000 
Port Martinberg,2016/04/05 18:06:00,5.32,2340000000000 
Port Johnstad,2016/07/22 11:27:00,10.88,1260000000000 
Carrollfort,2016/10/01 04:18:00,12.76,2390000000000 
Kimberlychester,2016/11/12 03:56:00,21.25,1900000000000 
Yolandafurt,2016/08/04 23:06:00,36.08,9900000000000 
Port Martinberg,2016/04/03 12:48:00,37.88,4960000000000 
Rodriguezburgh,2016/03/11 11:58:00,42.88,9130000000000 
South Louis,2016/09/05 05:03:00,4.23,8840000000000 
Pamelahaven,2016/04/23 09:33:00,37.55,7630000000000 
West Brittanyton,2016/01/06 04:35:00,8.81,7140000000000 
West Sydneyhaven,2016/02/24 06:48:00,42.96,52775545231 
South Louis,2016/06/25 08:50:00,20.24,6060000000000 
South Louis,2016/05/16 09:42:00,18.15,8390000000000 
New Maryport,2016/07/01 10:14:00,27.13,382000000000 
Kellershire,2016/07/27 23:00:00,43.87,4040000000000 
New Christine,2016/07/16 04:10:00,22.62,2710000000000 
Davistown,2016/04/11 20:10:00,17.32,8390000000000 
New Aaron,2016/05/11 23:11:00,41.39,6360000000000 
Nguyenbury,2016/01/23 11:39:00,39.29,2340000000000 
Eriktown,2016/10/01 16:31:00,14.5,5350000000000 
Sandymouth,2016/04/25 17:56:00,23.89,2910000000000 
Aprilchester,2016/05/16 02:36:00,18.11,5420000000000 
Alvarezhaven,2016/09/19 16:01:00,27.51,6280000000000 
Alvarezhaven,2016/05/16 15:33:00,6.45,8940000000000 
Torresshire,2016/09/23 14:32:00,41.2,4020000000000 
Kellershire,2016/05/26 02:37:00,20.39,1880000000000 
Jacobfort,2016/06/04 22:31:00,37.38,906000000000 
Edwardsbury,2016/07/19 20:04:00,13.27,3570000000000 
Antoniomouth,2016/05/05 18:12:00,14.46,7450000000000 
Nguyenbury,2016/01/27 07:00:00,22.38,7430000000000 
Lake Jeffreyland,2016/04/13 21:40:00,22.48,3580000000000 
East Douglas,2016/08/01 01:21:00,28.37,4590000000000 
Kimberlychester,2016/11/24 08:36:00,12.55,558000000000 
Williamshire,2016/10/24 22:12:00,39.6,3880000000000 
Port Martinberg,2016/03/29 02:03:00,16,2860000000000 
West Peter,2016/08/25 12:03:00,41.98,8600000000000 
Kellershire,2016/11/20 16:46:00,22.01,4370000000000 
Aprilchester,2016/08/17 21:24:00,14.39,4490000000000 
East Erin,2016/05/18 20:48:00,12.13,1270000000000 
Port Johnstad,2016/11/01 20:52:00,41.09,9070000000000 
South Bryanstad,2016/09/16 09:02:00,25.82,5260000000000 
Lake Jennaton,2016/09/03 07:14:00,8.89,6020000000000 
New Aaron,2016/06/27 11:28:00,37.02,5360000000000 
Lisatown,2016/04/13 10:09:00,12.2,6020000000000 
South Louis,2016/07/15 07:48:00,24.84,5000000000000 
Alvarezhaven,2016/01/27 10:38:00,6.72,6150000000000 
West Jefferyfurt,2016/07/23 13:10:00,24.4,6110000000000 
West Jefferyfurt,2016/02/03 00:54:00,5.8,4390000000000 
Stewartview,2016/10/10 06:20:00,13.9,4010000000000 
West Brittanyton,2016/07/07 13:33:00,24.27,9330000000000 
Spencertown,2016/11/22 10:05:00,4.79,2730000000000 
New Jeffrey,2016/09/22 23:52:00,21.44,8760000000000 
New Aaron,2016/09/30 09:45:00,35.26,4770000000000 
South Bryanstad,2016/11/16 22:51:00,13.58,3700000000000 
Davidtown,2016/04/12 21:45:00,30.19,9020000000000 
Prattfurt,2016/08/05 20:08:00,32.12,4510000000000 
West Alexis,2016/11/06 19:02:00,29.01,4920000000000 
Sarabury,2016/04/06 21:02:00,7.14,6100000000000 
Antoniomouth,2016/03/09 08:07:00,31.2,1710000000000 
West Brandy,2016/03/23 07:35:00,38.48,1510000000000 
Fosterside,2016/12/04 21:31:00,21.49,5130000000000 
South Louis,2016/11/22 15:34:00,35.27,3630000000000 
Eriktown,2016/09/06 07:01:00,41.11,8990000000000 
Alvarezhaven,2016/07/04 04:28:00,33.31,306000000000 
New David,2016/05/25 07:40:00,24.32,7740000000000 
Kimberlychester,2016/11/19 09:53:00,25.99,149000000000 
Lisatown,2016/08/07 23:07:00,15.09,6100000000000 
East Erin,2016/04/30 11:04:00,9.34,6040000000000 
Port James,2016/12/04 06:16:00,15.77,2260000000000 
New Samanthaside,2016/06/05 14:36:00,39.38,3650000000000 
Port Alexandria,2016/07/29 09:30:00,24.86,2960000000000 
Lake Brenda,2016/08/26 03:07:00,20.97,5230000000000 
Campbellport,2016/03/02 09:59:00,41.53,5960000000000 
Rodriguezview,2016/01/28 06:54:00,28.01,2550000000000 
New Brandonborough,2016/05/21 12:30:00,27.03,5950000000000 
Port Jose,2016/06/16 00:12:00,49.23,5240000000000 
West Paulport,2016/10/01 00:42:00,32.71,1540000000000 
West Tony,2016/09/18 10:26:00,23.83,2030000000000 
North Tara,2016/11/23 07:44:00,31.8,922000000000 
West Tony,2016/08/27 08:35:00,27.11,6370000000000 
Campbellport,2016/03/30 05:26:00,47.2,3820000000000 
South Shannonborough,2016/02/11 19:51:00,13.52,3800000000000 
North Tara,2016/11/14 17:35:00,20.8,1030000000000 
Thomastown,2016/06/16 18:15:00,21.39,1990000000000 
South Shannonborough,2016/03/20 15:01:00,19.89,3850000000000 
South Gracechester,2016/04/14 10:02:00,48.86,1960000000000 
Jeffreyton,2016/11/10 22:40:00,19.64,7110000000000 
New Jessicamouth,2016/01/09 09:30:00,18.95,2900000000000 
Clarkstad,2016/07/15 16:34:00,44.96,5860000000000 
New Jessicamouth,2016/11/03 10:35:00,38.79,741000000000 
Johnland,2016/06/10 14:01:00,15.35,6010000000000 
West Tony,2016/01/28 21:44:00,39.15,1040000000000 
Rodriguezview,2016/10/16 00:30:00,26.03,1290000000000 
New Samanthaside,2016/07/12 21:06:00,36.77,515000000000 
Kyleton,2016/01/22 12:02:00,30.96,8750000000000 
Johnland,2016/07/20 00:13:00,39.87,6430000000000 
Anitamouth,2016/01/03 16:21:00,43.54,2470000000000 
Port Alexandria,2016/11/14 09:13:00,13.62,5290000000000 
Port Michelleview,2016/03/07 08:29:00,39.84,3870000000000 
Jeffreyton,2016/08/29 19:38:00,40.59,8070000000000 
New Samanthaside,2016/09/01 16:40:00,25.63,3620000000000 
New Lynn,2016/04/26 13:23:00,25.08,7940000000000 
Paulfort,2016/06/16 06:23:00,26.42,458000000000 
Lake Brenda,2016/03/23 02:36:00,17.03,5830000000000 
West Pamelaborough,2016/06/05 11:12:00,15.28,1220000000000 
Port James,2016/05/16 21:25:00,26.26,4050000000000 
Port James,2016/01/04 22:46:00,20.25,3990000000000 
West Pamelaborough,2016/11/11 17:09:00,35.66,8870000000000 
Kyleton,2016/03/25 04:31:00,42.69,4240000000000 
Port James,2016/01/27 19:25:00,21.86,2430000000000 
East Jenniferchester,2016/01/30 09:35:00,22.29,8500000000000 
Carrollbury,2016/05/09 03:12:00,25,486000000000 
Webstertown,2016/05/09 12:29:00,26.06,848000000000 
Conwaymouth,2016/10/14 03:11:00,46.57,773000000000 
Conwaymouth,2016/09/29 22:24:00,43.1,392000000000 
New Samanthaside,2016/08/17 19:09:00,28.05,3550000000000 
Jasonfort,2016/11/06 09:45:00,29.92,7780000000000 
Port James,2016/05/30 15:35:00,38.05,424000000000 
New Brandonborough,2016/04/26 19:15:00,27.95,7270000000000 
West Evan,2016/08/09 02:20:00,39.26,2350000000000 
Webstertown,2016/10/14 02:13:00,46.43,5710000000000 
New Jessicamouth,2016/10/16 15:52:00,44.09,3990000000000 
Paulfort,2016/01/07 05:55:00,43.87,1010000000000 
Jeffreyton,2016/10/24 06:36:00,27.55,5010000000000 
New Samanthaside,2016/05/19 15:25:00,49.72,7380000000000 
Sarahview,2016/01/24 01:34:00,21.42,4350000000000 
South Jennifer,2016/10/05 12:22:00,39.24,1150000000000 
Thomastown,2016/11/12 23:53:00,34.85,8530000000000 
South Jennifer,2016/11/07 05:30:00,18.97,2870000000000 
Floresberg,2016/07/03 11:24:00,18.21,4100000000000 
New Jessicamouth,2016/09/15 12:09:00,26.41,8460000000000 
Williamchester,2016/08/28 17:40:00,30.72,8200000000000 
West Pamelaborough,2016/02/27 18:49:00,44.51,3200000000000 
West Tony,2016/04/30 22:02:00,19.88,606000000000 
Williamchester,2016/09/10 19:11:00,41.04,4380000000000 
Johnland,2016/05/27 16:22:00,25.94,3160000000000 
Port Jose,2016/04/22 08:46:00,19.74,951000000000 
New Lynn,2016/05/21 04:28:00,18.32,408000000000 
Port Michelleview,2016/09/13 10:15:00,15.77,2910000000000 
Martinmouth,2016/10/01 16:59:00,15.78,7250000000000 
New Samanthaside,2016/05/22 04:11:00,33.72,7640000000000 
Rodriguezview,2016/05/21 02:13:00,44.16,4220000000000 
Johnland,2016/09/20 10:51:00,31.94,4800000000000 
New Brandonborough,2016/08/21 17:10:00,47.12,354000000000 
Jeffreyton,2016/07/15 12:47:00,33.16,9370000000000 
Webstertown,2016/02/07 20:42:00,48.44,8380000000000 
Johnland,2016/07/23 20:37:00,24.86,8890000000000 
Port James,2016/06/05 02:06:00,14.67,9580000000000 
Sarahview,2016/09/27 14:09:00,30.98,3350000000000 
Thomastown,2016/08/28 05:02:00,12.33,277000000000 
Kyleton,2016/03/08 01:12:00,35.19,2680000000000 
South Jennifer,2016/06/29 13:25:00,12.45,2430000000000 
Lake Brenda,2016/04/10 06:47:00,46.13,7670000000000 
North Tara,2016/09/18 04:02:00,14.46,4930000000000 
Jeffreyton,2016/07/05 19:18:00,28.63,457000000000 
New Samanthaside,2016/09/04 01:09:00,46.22,7970000000000 
Lake Brenda,2016/04/04 10:48:00,15,1890000000000 
Port Jose,2016/08/31 16:10:00,43.44,307000000000 
Clarkstad,2016/06/20 22:14:00,15.69,8070000000000 
Port Guytown,2016/05/23 23:19:00,23.37,2900000000000 
West Evan,2016/04/05 16:12:00,12.92,2980000000000 
Thomastown,2016/04/24 11:36:00,13.48,6400000000000 
Port Guytown,2016/08/17 05:04:00,24.07,4320000000000 
East Jenniferchester,2016/04/22 00:41:00,37.62,6200000000000 
Port Michelleview,2016/06/10 15:07:00,22.27,3650000000000 
New Cindyborough,2016/09/25 16:34:00,35.8,3880000000000 
South Shannonborough,2016/11/25 17:40:00,25.58,7060000000000 
Thomastown,2016/09/26 06:29:00,18.97,85030914220 
East Jenniferchester,2016/06/13 19:28:00,15.6,5580000000000 
Port Alexandria,2016/08/16 17:42:00,47.71,3640000000000 
Johnland,2016/03/13 20:41:00,31.01,7270000000000 
Port Guytown,2016/11/01 15:12:00,24.69,5730000000000 
South Gracechester,2016/10/09 20:53:00,38.01,9530000000000 
New Cindyborough,2016/08/18 13:22:00,25.48,7850000000000 
Sarahview,2016/08/15 08:03:00,48.07,7860000000000 
New Cindyborough,2016/04/16 08:49:00,31.24,727000000000 
South Shannonborough,2016/07/17 18:36:00,14.33,6590000000000 
Anitamouth,2016/06/01 22:47:00,27.44,1550000000000 
East Jenniferchester,2016/07/14 15:33:00,34.73,4810000000000 
New Lynn,2016/08/19 22:01:00,34.17,6160000000000 
South Jennifer,2016/06/06 19:55:00,17.89,8540000000000 
West Paulport,2016/07/14 14:16:00,42.78,3130000000000 
New Lynn,2016/11/27 22:50:00,29.71,4210000000000 
Kyleton,2016/11/08 20:18:00,22.28,249000000000 
Port Jose,2016/06/06 06:13:00,27.74,5020000000000 
Port Guytown,2016/09/19 12:07:00,46.84,2930000000000 
Port Michelleview,2016/06/15 02:16:00,26.18,4450000000000 
Campbellport,2016/11/17 07:00:00,24.17,9080000000000 
Paulfort,2016/05/22 13:33:00,39.37,5350000000000 
West Evan,2016/07/25 18:46:00,40.65,6290000000000 
South Jennifer,2016/07/25 08:16:00,45.26,3560000000000 
Port Guytown,2016/04/19 23:46:00,24.2,7880000000000 
New Michelleberg,2016/11/17 19:04:00,27.33,4790000000000 
Rodriguezview,2016/11/26 16:39:00,25.1,7210000000000 
East Jenniferchester,2016/11/21 17:26:00,39.17,9390000000000 
Williamchester,2016/05/06 02:59:00,31.91,5360000000000 
Rodriguezview,2016/08/25 09:46:00,36.38,2500000000000 
Thomastown,2016/02/03 06:17:00,41.24,4020000000000 
New Lynn,2016/08/30 13:21:00,25.79,5190000000000 
Kyleton,2016/09/23 20:14:00,33.83,1460000000000 
South Shannonborough,2016/11/25 04:23:00,44.67,235000000000 
Port James,2016/01/05 05:44:00,26.3,4030000000000 
Port Jose,2016/03/23 08:35:00,35.35,4840000000000 
West Evan,2016/01/10 09:49:00,40.85,8260000000000 
Campbellport,2016/06/15 20:20:00,46.98,6390000000000 
Kyleton,2016/11/20 08:43:00,24.84,671000000000 
Port Alexandria,2016/01/09 06:20:00,17.09,6410000000000 
Webstertown,2016/05/08 09:30:00,12.17,9400000000000 
Clarkstad,2016/08/14 21:01:00,34.01,4180000000000 
Jeffreyton,2016/06/30 13:38:00,29,9610000000000 
South Jennifer,2016/11/23 17:09:00,25.01,6990000000000 
Kyleton,2016/06/29 22:54:00,40.12,2120000000000 
Paulfort,2016/07/24 14:55:00,29.91,150000000000 
North Tara,2016/08/10 01:31:00,26.76,1970000000000 
Jasonfort,2016/04/13 11:32:00,38.57,9210000000000 
Johnland,2016/11/21 00:48:00,42.16,4680000000000 
Clarkstad,2016/06/23 10:01:00,18.12,8620000000000 
West Pamelaborough,2016/02/06 20:38:00,45,7120000000000 
Rodriguezview,2016/01/30 05:13:00,16.08,5900000000000 
North Tracyfort,2016/05/07 11:43:00,19.69,4570000000000 
Port James,2016/04/24 17:14:00,22.79,4850000000000 
Floresberg,2016/02/27 21:59:00,46.02,669000000000 
Jeffreyton,2016/07/16 13:08:00,49.34,9080000000000 
West Paulport,2016/02/16 02:32:00,15.82,4210000000000 
Port Guytown,2016/03/07 10:07:00,26.48,9570000000000 
Rodriguezview,2016/01/15 23:03:00,34.6,7240000000000 
West Tony,2016/05/25 06:30:00,16.12,7610000000000 
Port Guytown,2016/07/09 13:57:00,39.84,9140000000000 
Kyleton,2016/01/10 22:38:00,29.23,5190000000000 
North Tracyfort,2016/09/21 01:28:00,40.54,2580000000000 
Port Jose,2016/01/08 17:03:00,44.39,7720000000000 
West Tony,2016/01/24 02:58:00,24.34,8760000000000 
Jeffreyton,2016/03/21 10:00:00,42.94,6080000000000 
Johnland,2016/10/29 11:10:00,48.46,9110000000000 
Conwaymouth,2016/04/14 11:33:00,15.59,3960000000000 
West Paulport,2016/11/11 12:05:00,32.18,4530000000000 
Martinmouth,2016/09/13 05:50:00,39.92,156000000000 
Port Jose,2016/11/12 21:20:00,22.23,5190000000000 
Tiffanyton,2016/03/18 22:23:00,27.56,9110000000000 
Anitamouth,2016/01/29 20:03:00,41.74,4550000000000 
New Michelleberg,2016/06/21 15:52:00,31.77,2820000000000 
Thomastown,2016/10/28 20:46:00,48.63,4790000000000 
Martinmouth,2016/11/07 00:57:00,24.76,2090000000000 
New Cindyborough,2016/05/29 02:25:00,48.76,8950000000000 
Floresberg,2016/01/25 00:12:00,37.13,949000000000 
East Jenniferchester,2016/01/09 08:16:00,19.43,3140000000000 
West Pamelaborough,2016/11/15 04:57:00,39.43,9920000000000 
Port Alexandria,2016/05/11 17:15:00,38.47,7190000000000 
New Samanthaside,2016/04/17 15:18:00,22.32,617000000000 
West Tony,2016/05/16 07:56:00,21.18,4410000000000 
Kyleton,2016/07/30 17:11:00,35.13,2760000000000 
Port James,2016/04/02 08:25:00,32.73,5460000000000 
Conwaymouth,2016/02/02 05:02:00,33.01,5970000000000 
North Tracyfort,2016/11/24 21:37:00,24.57,2540000000000 
West Paulport,2016/06/16 09:17:00,25.54,2290000000000 
